device_id,first_seen,associated_customer_ids
dev_0000005460,2024-10-05,cust_0000004737
dev_0000005461,2025-11-13,cust_0000004738
dev_0000005462,2025-03-03,cust_0000004739
dev_0000005463,2024-06-23,cust_0000004740
dev_0000005464,2024-06-23,cust_0000004740
dev_0000005465,2026-01-27,cust_0000004741
dev_0000005466,2024-04-03,cust_0000004742
dev_0000005467,2024-06-28,cust_0000004743
dev_0000005468,2026-03-21,cust_0000004744
dev_0000005469,2025-10-05,cust_0000004745
dev_0000005470,2024-06-13,cust_0000004746
dev_0000005471,2025-02-07,cust_0000004747
dev_0000005472,2026-03-23,cust_0000004748
dev_0000005473,2025-08-14,cust_0000004749
dev_0000005474,2024-10-31,cust_0000004750
dev_0000005475,2024-10-31,cust_0000004750
dev_0000005476,2024-02-21,cust_0000004751
dev_0000005477,2024-09-28,cust_0000004752
dev_0000005478,2024-09-28,cust_0000004752
dev_0000005479,2024-06-01,cust_0000004753
dev_0000005480,2025-05-28,cust_0000004754
dev_0000005481,2025-02-06,cust_0000004755
dev_0000005482,2025-09-04,cust_0000004756
dev_0000005483,2025-09-22,cust_0000004757
dev_0000005484,2026-02-20,cust_0000004758
dev_0000005485,2024-01-22,cust_0000004759
dev_0000005486,2024-12-27,cust_0000004760
dev_0000005487,2026-03-17,cust_0000004761
dev_0000005488,2025-02-06,cust_0000004762
dev_0000005489,2025-02-06,cust_0000004762
dev_0000005490,2025-09-04,cust_0000004763
dev_0000005491,2024-06-11,cust_0000004764
dev_0000005492,2024-11-15,cust_0000004765
dev_0000005493,2024-12-29,cust_0000004766
dev_0000005494,2025-11-14,cust_0000004767
dev_0000005495,2026-01-04,cust_0000004768
dev_0000005496,2026-01-04,cust_0000004768
dev_0000005497,2024-04-08,cust_0000004769
dev_0000005498,2024-08-26,cust_0000004770
dev_0000005499,2026-03-03,cust_0000004771
dev_0000005500,2025-07-31,cust_0000004772
dev_0000005501,2024-08-30,cust_0000004773
dev_0000005502,2024-11-17,cust_0000004774
dev_0000005503,2025-02-18,cust_0000004775
dev_0000005504,2025-02-18,cust_0000004775
dev_0000005505,2025-11-11,cust_0000004776
dev_0000005506,2025-01-02,cust_0000004777
dev_0000005507,2024-01-16,cust_0000004778
dev_0000005508,2026-01-21,cust_0000004779
dev_0000005509,2025-06-10,cust_0000004780
dev_0000005510,2025-04-18,cust_0000004781
dev_0000005511,2026-03-26,cust_0000004782
dev_0000005512,2024-08-27,cust_0000004783
dev_0000005513,2024-05-07,cust_0000004784
dev_0000005514,2023-12-19,cust_0000004785
dev_0000005515,2025-11-24,cust_0000004786
dev_0000005516,2024-03-09,cust_0000004787
dev_0000005517,2026-04-29,cust_0000004788
dev_0000005518,2024-07-04,cust_0000004789
dev_0000005519,2024-07-04,cust_0000004789
dev_0000005520,2026-01-26,cust_0000004790
dev_0000005521,2025-02-21,cust_0000004791
dev_0000005522,2025-09-17,cust_0000004792
dev_0000005523,2025-09-17,cust_0000004792
dev_0000005524,2025-05-28,cust_0000004793
dev_0000005525,2026-01-03,cust_0000004794
dev_0000005526,2025-12-26,cust_0000004795
dev_0000005527,2025-05-15,cust_0000004796
dev_0000005528,2024-10-18,cust_0000004797
dev_0000005529,2025-08-28,cust_0000004798
dev_0000005530,2025-04-02,cust_0000004799
dev_0000005531,2025-08-25,cust_0000004800
dev_0000005532,2025-08-09,cust_0000004801
dev_0000005533,2024-08-17,cust_0000004802
dev_0000005534,2025-05-27,cust_0000004803
dev_0000005535,2025-04-11,cust_0000004804
dev_0000005536,2025-08-15,cust_0000004805
dev_0000005537,2024-10-22,cust_0000004806
dev_0000005538,2024-10-22,cust_0000004806
dev_0000005539,2025-11-30,cust_0000004807
dev_0000005540,2025-11-07,cust_0000004808
dev_0000005541,2025-03-11,cust_0000004809
dev_0000005542,2024-09-09,cust_0000004810
dev_0000005543,2024-10-21,cust_0000004811
dev_0000005544,2024-01-30,cust_0000004812
dev_0000005545,2025-05-12,cust_0000004813
dev_0000005546,2025-11-08,cust_0000004814
dev_0000005547,2024-03-13,cust_0000004815
dev_0000005548,2024-10-21,cust_0000004816
dev_0000005549,2024-04-27,cust_0000004817
dev_0000005550,2026-01-16,cust_0000004818
dev_0000005551,2024-11-02,cust_0000004819
dev_0000005552,2024-11-02,cust_0000004819
dev_0000005553,2025-10-15,cust_0000004820
dev_0000005554,2025-03-23,cust_0000004821
dev_0000005555,2025-07-21,cust_0000004822
dev_0000005556,2025-07-21,cust_0000004822
dev_0000005557,2024-04-30,cust_0000004823
dev_0000005558,2025-11-22,cust_0000004824
dev_0000005559,2025-11-22,cust_0000004824
dev_0000005560,2025-04-15,cust_0000004825
dev_0000005561,2025-01-11,cust_0000004826
dev_0000005562,2024-05-28,cust_0000004827
dev_0000005563,2024-12-31,cust_0000004828
dev_0000005564,2026-04-22,cust_0000004829
dev_0000005565,2026-04-22,cust_0000004829
dev_0000005566,2025-09-04,cust_0000004830
dev_0000005567,2026-01-04,cust_0000004831
dev_0000005568,2026-01-04,cust_0000004831
dev_0000005569,2025-05-11,cust_0000004832
dev_0000005570,2025-05-11,cust_0000004832
dev_0000005571,2025-12-26,cust_0000004833
dev_0000005572,2024-10-28,cust_0000004834
dev_0000005573,2024-07-18,cust_0000004835
dev_0000005574,2025-09-09,cust_0000004836
dev_0000005575,2025-09-09,cust_0000004836
dev_0000005576,2025-05-09,cust_0000004837
dev_0000005577,2025-06-01,cust_0000004838
dev_0000005578,2026-03-15,cust_0000004839
dev_0000005579,2025-05-15,cust_0000004840
dev_0000005580,2025-05-15,cust_0000004840
dev_0000005581,2025-04-25,cust_0000004841
dev_0000005582,2024-05-22,cust_0000004842
dev_0000005583,2025-02-08,cust_0000004843
dev_0000005584,2024-11-23,cust_0000004844
dev_0000005585,2026-04-21,cust_0000004845
dev_0000005586,2026-04-21,cust_0000004845
dev_0000005587,2024-10-18,cust_0000004846
dev_0000005588,2024-02-17,cust_0000004847
dev_0000005589,2024-02-17,cust_0000004847
dev_0000005590,2025-08-03,cust_0000004848
dev_0000005591,2024-09-15,cust_0000004849
dev_0000005592,2026-01-26,cust_0000004850
dev_0000005593,2025-10-21,cust_0000004851
dev_0000005594,2025-09-05,cust_0000004852
dev_0000005595,2025-02-02,cust_0000004853
dev_0000005596,2024-10-13,cust_0000004854
dev_0000005597,2024-10-13,cust_0000004854
dev_0000005598,2026-01-13,cust_0000004855
dev_0000005599,2026-01-13,cust_0000004855
dev_0000005600,2025-10-26,cust_0000004856
dev_0000005601,2024-08-28,cust_0000004857
dev_0000005602,2024-09-08,cust_0000004858
dev_0000005603,2025-03-21,cust_0000004859
dev_0000005604,2025-05-30,cust_0000004860
dev_0000005605,2025-02-15,cust_0000004861
dev_0000005606,2026-03-18,cust_0000004862
dev_0000005607,2026-03-18,cust_0000004862
dev_0000005608,2025-11-30,cust_0000004863
dev_0000005609,2025-06-29,cust_0000004864
dev_0000005610,2025-06-29,cust_0000004864
dev_0000005611,2024-02-02,cust_0000004865
dev_0000005612,2024-02-02,cust_0000004865
dev_0000005613,2024-03-24,cust_0000004866
dev_0000005614,2024-01-26,cust_0000004867
dev_0000005615,2024-11-21,cust_0000004868
dev_0000005616,2024-11-21,cust_0000004868
dev_0000005617,2025-01-11,cust_0000004869
dev_0000005618,2024-09-22,cust_0000004870
dev_0000005619,2024-08-17,cust_0000004871
dev_0000005620,2025-12-11,cust_0000004872
dev_0000005621,2025-12-11,cust_0000004872
dev_0000005622,2023-12-15,cust_0000004873
dev_0000005623,2025-04-06,cust_0000004874
dev_0000005624,2025-04-02,cust_0000004875
dev_0000005625,2024-08-18,cust_0000004876
dev_0000005626,2024-08-18,cust_0000004876
dev_0000005627,2025-07-28,cust_0000004877
dev_0000005628,2024-10-27,cust_0000004878
dev_0000005629,2025-02-23,cust_0000004879
dev_0000005630,2025-01-06,cust_0000004880
dev_0000005631,2024-04-28,cust_0000004881
dev_0000005632,2024-11-10,cust_0000004882
dev_0000005633,2025-05-07,cust_0000004883
dev_0000005634,2024-04-22,cust_0000004884
dev_0000005635,2024-12-07,cust_0000004885
dev_0000005636,2024-07-30,cust_0000004886
dev_0000005637,2024-10-23,cust_0000004887
dev_0000005638,2024-10-23,cust_0000004887
dev_0000005639,2026-02-03,cust_0000004888
dev_0000005640,2026-02-11,cust_0000004889
dev_0000005641,2026-02-03,cust_0000004890
dev_0000005642,2024-03-28,cust_0000004891
dev_0000005643,2024-01-31,cust_0000004892
dev_0000005644,2024-02-21,cust_0000004893
dev_0000005645,2024-05-07,cust_0000004894
dev_0000005646,2024-11-10,cust_0000004895
dev_0000005647,2025-03-18,cust_0000004896
dev_0000005648,2024-02-21,cust_0000004897
dev_0000005649,2025-08-08,cust_0000004898
dev_0000005650,2025-08-08,cust_0000004898
dev_0000005651,2024-11-08,cust_0000004899
dev_0000005652,2025-06-27,cust_0000004900
dev_0000005653,2025-01-16,cust_0000004901
dev_0000005654,2024-07-16,cust_0000004902
dev_0000005655,2026-04-22,cust_0000004903
dev_0000005656,2025-11-24,cust_0000004904
dev_0000005657,2025-11-24,cust_0000004904
dev_0000005658,2024-06-23,cust_0000004905
dev_0000005659,2024-06-23,cust_0000004905
dev_0000005660,2026-04-13,cust_0000004906
dev_0000005661,2025-07-25,cust_0000004907
dev_0000005662,2025-07-25,cust_0000004907
dev_0000005663,2025-06-18,cust_0000004908
dev_0000005664,2024-07-18,cust_0000004909
dev_0000005665,2025-06-29,cust_0000004910
dev_0000005666,2026-03-16,cust_0000004911
dev_0000005667,2026-04-29,cust_0000004912
dev_0000005668,2026-04-29,cust_0000004912
dev_0000005669,2024-12-03,cust_0000004913
dev_0000005670,2025-07-18,cust_0000004914
dev_0000005671,2024-02-09,cust_0000004915
dev_0000005672,2024-02-09,cust_0000004915
dev_0000005673,2024-01-13,cust_0000004916
dev_0000005674,2024-12-04,cust_0000004917
dev_0000005675,2024-08-07,cust_0000004918
dev_0000005676,2024-10-31,cust_0000004919
dev_0000005677,2024-10-31,cust_0000004919
dev_0000005678,2024-03-28,cust_0000004920
dev_0000005679,2025-11-28,cust_0000004921
dev_0000005680,2025-11-28,cust_0000004921
dev_0000005681,2024-01-10,cust_0000004922
dev_0000005682,2025-10-09,cust_0000004923
dev_0000005683,2025-10-09,cust_0000004923
dev_0000005684,2025-10-19,cust_0000004924
dev_0000005685,2025-04-07,cust_0000004925
dev_0000005686,2026-02-04,cust_0000004926
dev_0000005687,2024-08-19,cust_0000004927
dev_0000005688,2024-06-11,cust_0000004928
dev_0000005689,2025-05-07,cust_0000004929
dev_0000005690,2025-03-28,cust_0000004930
dev_0000005691,2025-03-11,cust_0000004931
dev_0000005692,2025-03-14,cust_0000004932
dev_0000005693,2025-04-06,cust_0000004933
dev_0000005694,2025-02-20,cust_0000004934
dev_0000005695,2025-01-28,cust_0000004935
dev_0000005696,2024-01-23,cust_0000004936
dev_0000005697,2026-01-07,cust_0000004937
dev_0000005698,2024-04-12,cust_0000004938
dev_0000005699,2024-04-29,cust_0000004939
dev_0000005700,2025-09-13,cust_0000004940
dev_0000005701,2025-10-29,cust_0000004941
dev_0000005702,2024-08-26,cust_0000004942
dev_0000005703,2024-11-29,cust_0000004943
dev_0000005704,2025-10-20,cust_0000004944
dev_0000005705,2025-03-17,cust_0000004945
dev_0000005706,2024-05-17,cust_0000004946
dev_0000005707,2024-12-10,cust_0000004947
dev_0000005708,2024-12-10,cust_0000004947
dev_0000005709,2024-10-01,cust_0000004948
dev_0000005710,2025-10-27,cust_0000004949
dev_0000005711,2024-11-05,cust_0000004950
dev_0000005712,2024-10-20,cust_0000004951
dev_0000005713,2025-06-06,cust_0000004952
dev_0000005714,2025-06-06,cust_0000004952
dev_0000005715,2025-10-25,cust_0000004953
dev_0000005716,2025-12-21,cust_0000004954
dev_0000005717,2024-12-17,cust_0000004955
dev_0000005718,2024-01-19,cust_0000004956
dev_0000005719,2024-09-16,cust_0000004957
dev_0000005720,2025-03-10,cust_0000004958
dev_0000005721,2025-02-13,cust_0000004959
dev_0000005722,2025-12-18,cust_0000004960
dev_0000005723,2025-11-07,cust_0000004961
dev_0000005724,2025-11-07,cust_0000004961
dev_0000005725,2025-02-16,cust_0000004962
dev_0000005726,2024-09-30,cust_0000004963
dev_0000005727,2025-04-14,cust_0000004964
dev_0000005728,2025-12-12,cust_0000004965
dev_0000005729,2025-10-24,cust_0000004966
dev_0000005730,2025-08-07,cust_0000004967
dev_0000005731,2026-01-18,cust_0000004968
dev_0000005732,2024-10-02,cust_0000004969
dev_0000005733,2026-04-08,cust_0000004970
dev_0000005734,2026-04-08,cust_0000004970
dev_0000005735,2025-04-22,cust_0000004971
dev_0000005736,2025-04-22,cust_0000004971
dev_0000005737,2025-10-26,cust_0000004972
dev_0000005738,2025-05-28,cust_0000004973
dev_0000005739,2024-01-08,cust_0000004974
dev_0000005740,2024-02-08,cust_0000004975
dev_0000005741,2025-07-28,cust_0000004976
dev_0000005742,2025-09-22,cust_0000004977
dev_0000005743,2024-03-20,cust_0000004978
dev_0000005744,2025-07-02,cust_0000004979
dev_0000005745,2024-06-21,cust_0000004980
dev_0000005746,2025-03-25,cust_0000004981
dev_0000005747,2024-01-29,cust_0000004982
dev_0000005748,2024-01-29,cust_0000004982
dev_0000005749,2024-11-20,cust_0000004983
dev_0000005750,2025-12-19,cust_0000004984
dev_0000005751,2025-03-21,cust_0000004985
dev_0000005752,2026-02-10,cust_0000004986
dev_0000005753,2024-10-26,cust_0000004987
dev_0000005754,2025-05-03,cust_0000004988
dev_0000005755,2024-07-01,cust_0000004989
dev_0000005756,2025-07-25,cust_0000004990
dev_0000005757,2025-07-25,cust_0000004990
dev_0000005758,2024-10-29,cust_0000004991
dev_0000005759,2024-04-17,cust_0000004992
dev_0000005760,2025-05-26,cust_0000004993
dev_0000005761,2025-12-25,cust_0000004994
dev_0000005762,2025-11-06,cust_0000004995
dev_0000005763,2025-11-06,cust_0000004995
dev_0000005764,2025-05-08,cust_0000004996
dev_0000005765,2024-04-25,cust_0000004997
dev_0000005766,2024-01-14,cust_0000004998
dev_0000005767,2024-01-14,cust_0000004998
dev_0000005768,2025-12-16,cust_0000004999
dev_0000005769,2026-07-16,cust_0000000794
dev_0000005770,2026-08-22,cust_0000003191
dev_0000005771,2026-08-14,cust_0000003745
dev_0000005772,2026-07-19,cust_0000000419
dev_0000005773,2026-08-16,cust_0000003214
dev_0000005774,2026-08-20,cust_0000002616
dev_0000005775,2026-07-17,cust_0000002231
dev_0000005776,2026-08-09,cust_0000001280
dev_0000005777,2026-08-03,cust_0000004561
dev_0000005778,2026-07-01,cust_0000003356
dev_0000005779,2026-08-02,cust_0000002552
dev_0000005780,2026-08-21,cust_0000001346
dev_0000005781,2026-08-02,cust_0000000627
dev_0000005782,2026-06-09,cust_0000003122
dev_0000005783,2026-06-01,cust_0000001951
dev_0000005784,2026-07-25,cust_0000001693
dev_0000005785,2026-07-21,cust_0000002632
dev_0000005786,2026-07-11,cust_0000000360
dev_0000005787,2026-08-05,cust_0000001527
dev_0000005788,2026-06-12,cust_0000003774
dev_0000005789,2026-07-05,cust_0000003322
dev_0000005790,2026-08-02,cust_0000000998
dev_0000005791,2026-08-17,cust_0000001434
dev_0000005792,2026-06-26,cust_0000001466
dev_0000005793,2026-08-29,cust_0000001898
dev_0000005794,2026-06-08,cust_0000002933
dev_0000005795,2026-07-06,cust_0000003438
dev_0000005796,2026-08-27,cust_0000000790
dev_0000005797,2026-08-03,cust_0000003665
dev_0000005798,2026-08-18,cust_0000000004
dev_0000005799,2026-07-25,cust_0000004093
dev_0000005800,2026-08-27,cust_0000001993
dev_0000005801,2026-08-22,cust_0000001321
dev_0000005802,2026-08-22,cust_0000003918
dev_0000005803,2026-07-01,cust_0000003317
dev_0000005804,2026-07-03,cust_0000000930
dev_0000005805,2026-08-14,cust_0000000523
dev_0000005806,2026-06-09,cust_0000000073
dev_0000005807,2026-07-03,cust_0000003280
dev_0000005808,2026-06-09,cust_0000004524
dev_0000005809,2026-08-18,cust_0000002812
dev_0000005810,2026-07-16,cust_0000002350
dev_0000005811,2026-06-11,cust_0000004787
dev_0000005812,2026-08-19,cust_0000003778
dev_0000005813,2026-06-04,cust_0000002254
dev_0000005814,2026-08-16,cust_0000003420
dev_0000005815,2026-06-19,cust_0000000468
dev_0000005816,2026-08-18,cust_0000000465
dev_0000005817,2026-07-29,cust_0000001454
dev_0000005818,2026-07-29,cust_0000004323
dev_0000005819,2026-07-22,cust_0000000693
dev_0000005820,2026-07-01,cust_0000001728
dev_0000005821,2026-08-16,cust_0000000168
dev_0000005822,2026-07-22,cust_0000002615
dev_0000005823,2026-08-01,cust_0000001973
dev_0000005824,2026-07-14,cust_0000003932
dev_0000005825,2026-06-29,cust_0000002553
dev_0000005826,2026-08-20,cust_0000004581
dev_0000005827,2026-07-26,cust_0000001745
dev_0000005828,2026-08-03,cust_0000002351
dev_0000005829,2026-07-08,cust_0000002871
dev_0000005830,2026-07-19,cust_0000001803
dev_0000005831,2026-08-11,cust_0000004154
dev_0000005832,2026-06-22,cust_0000000983
dev_0000005833,2026-07-24,cust_0000004165
dev_0000005834,2026-07-06,cust_0000003663
dev_0000005835,2026-08-12,cust_0000004403
dev_0000005836,2026-07-10,cust_0000001305
dev_0000005837,2026-06-30,cust_0000002735
dev_0000005838,2026-06-18,cust_0000000156
dev_0000005839,2026-07-24,cust_0000000215
dev_0000005840,2026-07-19,cust_0000002142
dev_0000005841,2026-06-19,cust_0000001748
dev_0000005842,2026-07-07,cust_0000004010
dev_0000005843,2026-07-11,cust_0000002709
dev_0000005844,2026-06-07,cust_0000004219
dev_0000005845,2026-06-28,cust_0000002978
dev_0000005846,2026-08-11,cust_0000000076
dev_0000005847,2026-07-28,cust_0000001263
dev_0000005848,2026-08-15,cust_0000000489
dev_0000005849,2026-08-03,cust_0000003512
dev_0000005850,2026-07-28,cust_0000002473
dev_0000005851,2026-08-15,cust_0000004173
dev_0000005852,2026-06-07,cust_0000002255
dev_0000005853,2026-08-28,cust_0000001675
dev_0000005854,2026-08-08,cust_0000002920
dev_0000005855,2026-06-24,cust_0000001100
dev_0000005856,2026-06-26,cust_0000001343
dev_0000005857,2026-07-22,cust_0000004814
dev_0000005858,2026-06-21,cust_0000002107
dev_0000005859,2026-08-01,cust_0000003560
dev_0000005860,2026-07-14,cust_0000000281
dev_0000005861,2026-08-08,cust_0000000678
dev_0000005862,2026-07-17,cust_0000000961
dev_0000005863,2026-06-08,cust_0000001868
dev_0000005864,2026-07-05,cust_0000004211
dev_0000005865,2026-06-27,cust_0000000129
dev_0000005866,2026-06-20,cust_0000001749
dev_0000005867,2026-08-27,cust_0000003840
dev_0000005868,2026-08-06,cust_0000004859
dev_0000005869,2026-07-25,cust_0000003204
dev_0000005870,2026-07-29,cust_0000004040
dev_0000005871,2026-08-15,cust_0000002718
dev_0000005872,2026-08-20,cust_0000003295
dev_0000005873,2026-08-18,cust_0000004924
dev_0000005874,2026-06-30,cust_0000001274
dev_0000005875,2026-07-15,cust_0000003725
dev_0000005876,2026-07-24,cust_0000004630
dev_0000005877,2026-07-13,cust_0000000701
dev_0000005878,2026-07-26,cust_0000004110
dev_0000005879,2026-08-29,cust_0000002384
dev_0000005880,2026-07-18,cust_0000004893
dev_0000005881,2026-08-06,cust_0000002832
dev_0000005882,2026-08-09,cust_0000002259
dev_0000005883,2026-07-05,cust_0000003728
dev_0000005884,2026-06-13,cust_0000004489
dev_0000005885,2026-07-27,cust_0000004964
dev_0000005886,2026-06-27,cust_0000001916
dev_0000005887,2026-06-25,cust_0000003586
dev_0000005888,2026-06-28,cust_0000001281
dev_0000005889,2026-08-19,cust_0000003521
dev_0000005890,2026-06-09,cust_0000002328
dev_0000005891,2026-08-06,cust_0000003029
dev_0000005892,2026-08-28,cust_0000002720
dev_0000005893,2026-06-10,cust_0000004885
dev_0000005894,2026-07-15,cust_0000003344
dev_0000005895,2026-06-09,cust_0000000104
dev_0000005896,2026-06-12,cust_0000004628
dev_0000005897,2026-07-02,cust_0000003238
dev_0000005898,2026-06-15,cust_0000000270
dev_0000005899,2026-07-20,cust_0000004834
dev_0000005900,2026-06-28,cust_0000003566
dev_0000005901,2026-07-28,cust_0000004107
dev_0000005902,2026-07-17,cust_0000003810
dev_0000005903,2026-08-06,cust_0000002310
dev_0000005904,2026-07-09,cust_0000004937
dev_0000005905,2026-07-20,cust_0000001694
dev_0000005906,2026-08-19,cust_0000004193
dev_0000005907,2026-08-14,cust_0000000860
dev_0000005908,2026-06-20,cust_0000003697
dev_0000005909,2026-07-10,cust_0000003883
dev_0000005910,2026-06-19,cust_0000003857
dev_0000005911,2026-06-04,cust_0000000632
dev_0000005912,2026-08-28,cust_0000002393
dev_0000005913,2026-07-10,cust_0000003323
dev_0000005914,2026-08-16,cust_0000003739
dev_0000005915,2026-07-16,cust_0000002465
dev_0000005916,2026-07-09,cust_0000002856
dev_0000005917,2026-08-03,cust_0000003834
dev_0000005918,2026-07-23,cust_0000002762
dev_0000005919,2026-07-13,cust_0000004245
dev_0000005920,2026-07-20,cust_0000001621
dev_0000005921,2026-06-13,cust_0000000163
dev_0000005922,2026-06-05,cust_0000004097
dev_0000005923,2026-08-22,cust_0000003479
dev_0000005924,2026-07-13,cust_0000003701
