instrument_id,first_seen,associated_customer_ids
inst_0000005187,2024-09-07,cust_0000004485
inst_0000005188,2024-09-07,cust_0000004485
inst_0000005189,2025-04-21,cust_0000004486
inst_0000005190,2024-04-14,cust_0000004487
inst_0000005191,2026-02-06,cust_0000004488
inst_0000005192,2024-05-10,cust_0000004489
inst_0000005193,2024-02-16,cust_0000004490
inst_0000005194,2025-05-06,cust_0000004491
inst_0000005195,2026-01-19,cust_0000004492
inst_0000005196,2026-01-19,cust_0000004492
inst_0000005197,2025-02-15,cust_0000004493
inst_0000005198,2025-09-06,cust_0000004494
inst_0000005199,2025-11-13,cust_0000004495
inst_0000005200,2026-03-06,cust_0000004496
inst_0000005201,2025-04-27,cust_0000004497
inst_0000005202,2024-12-07,cust_0000004498
inst_0000005203,2025-12-26,cust_0000004499
inst_0000005204,2024-04-30,cust_0000004500
inst_0000005205,2025-11-09,cust_0000004501
inst_0000005206,2024-01-04,cust_0000004502
inst_0000005207,2025-08-09,cust_0000004503
inst_0000005208,2025-08-09,cust_0000004503
inst_0000005209,2025-03-03,cust_0000004504
inst_0000005210,2024-10-30,cust_0000004505
inst_0000005211,2024-08-02,cust_0000004506
inst_0000005212,2024-01-18,cust_0000004507
inst_0000005213,2026-01-18,cust_0000004508
inst_0000005214,2024-11-29,cust_0000004509
inst_0000005215,2025-02-25,cust_0000004510
inst_0000005216,2025-02-25,cust_0000004510
inst_0000005217,2025-01-23,cust_0000004511
inst_0000005218,2025-07-20,cust_0000004512
inst_0000005219,2025-12-07,cust_0000004513
inst_0000005220,2025-05-06,cust_0000004514
inst_0000005221,2025-04-25,cust_0000004515
inst_0000005222,2024-03-02,cust_0000004516
inst_0000005223,2025-12-24,cust_0000004517
inst_0000005224,2023-12-23,cust_0000004518
inst_0000005225,2025-12-03,cust_0000004519
inst_0000005226,2025-05-17,cust_0000004520
inst_0000005227,2025-02-10,cust_0000004521
inst_0000005228,2025-11-11,cust_0000004522
inst_0000005229,2025-01-04,cust_0000004523
inst_0000005230,2024-10-22,cust_0000004524
inst_0000005231,2024-05-23,cust_0000004525
inst_0000005232,2024-02-14,cust_0000004526
inst_0000005233,2026-01-18,cust_0000004527
inst_0000005234,2025-08-22,cust_0000004528
inst_0000005235,2026-02-27,cust_0000004529
inst_0000005236,2025-12-02,cust_0000004530
inst_0000005237,2024-04-25,cust_0000004531
inst_0000005238,2025-03-13,cust_0000004532
inst_0000005239,2024-07-14,cust_0000004533
inst_0000005240,2026-03-13,cust_0000004534
inst_0000005241,2026-03-19,cust_0000004535
inst_0000005242,2026-03-19,cust_0000004535
inst_0000005243,2025-05-03,cust_0000004536
inst_0000005244,2024-09-09,cust_0000004537
inst_0000005245,2024-10-30,cust_0000004538
inst_0000005246,2026-02-15,cust_0000004539
inst_0000005247,2024-12-12,cust_0000004540
inst_0000005248,2026-04-28,cust_0000004541
inst_0000005249,2024-04-03,cust_0000004542
inst_0000005250,2024-04-02,cust_0000004543
inst_0000005251,2024-07-05,cust_0000004544
inst_0000005252,2024-07-13,cust_0000004545
inst_0000005253,2024-05-30,cust_0000004546
inst_0000005254,2026-03-17,cust_0000004547
inst_0000005255,2024-01-08,cust_0000004548
inst_0000005256,2024-04-27,cust_0000004549
inst_0000005257,2025-06-05,cust_0000004550
inst_0000005258,2025-09-01,cust_0000004551
inst_0000005259,2025-09-01,cust_0000004551
inst_0000005260,2023-12-22,cust_0000004552
inst_0000005261,2024-07-31,cust_0000004553
inst_0000005262,2024-06-26,cust_0000004554
inst_0000005263,2024-09-05,cust_0000004555
inst_0000005264,2025-03-18,cust_0000004556
inst_0000005265,2025-05-25,cust_0000004557
inst_0000005266,2025-05-25,cust_0000004557
inst_0000005267,2023-12-17,cust_0000004558
inst_0000005268,2023-12-17,cust_0000004558
inst_0000005269,2024-03-23,cust_0000004559
inst_0000005270,2025-03-01,cust_0000004560
inst_0000005271,2025-09-08,cust_0000004561
inst_0000005272,2025-12-06,cust_0000004562
inst_0000005273,2025-06-29,cust_0000004563
inst_0000005274,2025-05-06,cust_0000004564
inst_0000005275,2025-05-15,cust_0000004565
inst_0000005276,2024-10-25,cust_0000004566
inst_0000005277,2024-10-25,cust_0000004566
inst_0000005278,2024-06-13,cust_0000004567
inst_0000005279,2024-06-13,cust_0000004567
inst_0000005280,2024-02-29,cust_0000004568
inst_0000005281,2024-12-16,cust_0000004569
inst_0000005282,2024-12-16,cust_0000004569
inst_0000005283,2024-06-09,cust_0000004570
inst_0000005284,2025-10-04,cust_0000004571
inst_0000005285,2024-10-22,cust_0000004572
inst_0000005286,2026-03-20,cust_0000004573
inst_0000005287,2024-10-22,cust_0000004574
inst_0000005288,2024-12-06,cust_0000004575
inst_0000005289,2024-12-06,cust_0000004575
inst_0000005290,2025-09-21,cust_0000004576
inst_0000005291,2025-09-21,cust_0000004576
inst_0000005292,2024-04-14,cust_0000004577
inst_0000005293,2024-02-07,cust_0000004578
inst_0000005294,2025-11-06,cust_0000004579
inst_0000005295,2024-02-13,cust_0000004580
inst_0000005296,2025-01-14,cust_0000004581
inst_0000005297,2025-05-18,cust_0000004582
inst_0000005298,2025-04-01,cust_0000004583
inst_0000005299,2024-07-19,cust_0000004584
inst_0000005300,2023-12-20,cust_0000004585
inst_0000005301,2025-02-01,cust_0000004586
inst_0000005302,2025-07-16,cust_0000004587
inst_0000005303,2025-01-07,cust_0000004588
inst_0000005304,2024-07-07,cust_0000004589
inst_0000005305,2024-02-08,cust_0000004590
inst_0000005306,2024-06-26,cust_0000004591
inst_0000005307,2024-05-29,cust_0000004592
inst_0000005308,2025-10-09,cust_0000004593
inst_0000005309,2024-11-01,cust_0000004594
inst_0000005310,2025-06-05,cust_0000004595
inst_0000005311,2024-07-04,cust_0000004596
inst_0000005312,2026-01-12,cust_0000004597
inst_0000005313,2024-10-25,cust_0000004598
inst_0000005314,2024-10-24,cust_0000004599
inst_0000005315,2025-06-17,cust_0000004600
inst_0000005316,2025-02-02,cust_0000004601
inst_0000005317,2026-02-21,cust_0000004602
inst_0000005318,2025-07-13,cust_0000004603
inst_0000005319,2024-12-03,cust_0000004604
inst_0000005320,2025-07-06,cust_0000004605
inst_0000005321,2026-04-09,cust_0000004606
inst_0000005322,2025-11-01,cust_0000004607
inst_0000005323,2025-06-14,cust_0000004608
inst_0000005324,2025-02-09,cust_0000004609
inst_0000005325,2026-04-05,cust_0000004610
inst_0000005326,2024-06-29,cust_0000004611
inst_0000005327,2025-08-29,cust_0000004612
inst_0000005328,2026-02-25,cust_0000004613
inst_0000005329,2026-01-02,cust_0000004614
inst_0000005330,2024-12-11,cust_0000004615
inst_0000005331,2025-05-16,cust_0000004616
inst_0000005332,2025-05-16,cust_0000004616
inst_0000005333,2025-01-29,cust_0000004617
inst_0000005334,2024-06-28,cust_0000004618
inst_0000005335,2025-07-15,cust_0000004619
inst_0000005336,2025-07-15,cust_0000004619
inst_0000005337,2025-05-24,cust_0000004620
inst_0000005338,2025-05-04,cust_0000004621
inst_0000005339,2025-12-07,cust_0000004622
inst_0000005340,2024-08-30,cust_0000004623
inst_0000005341,2024-12-29,cust_0000004624
inst_0000005342,2025-03-15,cust_0000004625
inst_0000005343,2025-02-16,cust_0000004626
inst_0000005344,2024-01-31,cust_0000004627
inst_0000005345,2024-02-07,cust_0000004628
inst_0000005346,2024-04-07,cust_0000004629
inst_0000005347,2025-07-09,cust_0000004630
inst_0000005348,2025-09-11,cust_0000004631
inst_0000005349,2024-09-23,cust_0000004632
inst_0000005350,2025-11-10,cust_0000004633
inst_0000005351,2025-02-02,cust_0000004634
inst_0000005352,2025-02-02,cust_0000004634
inst_0000005353,2025-01-26,cust_0000004635
inst_0000005354,2023-12-16,cust_0000004636
inst_0000005355,2025-11-04,cust_0000004637
inst_0000005356,2024-08-07,cust_0000004638
inst_0000005357,2024-08-07,cust_0000004638
inst_0000005358,2026-02-22,cust_0000004639
inst_0000005359,2026-02-16,cust_0000004640
inst_0000005360,2026-02-16,cust_0000004640
inst_0000005361,2026-02-09,cust_0000004641
inst_0000005362,2024-04-21,cust_0000004642
inst_0000005363,2024-08-15,cust_0000004643
inst_0000005364,2026-03-20,cust_0000004644
inst_0000005365,2024-12-03,cust_0000004645
inst_0000005366,2024-07-17,cust_0000004646
inst_0000005367,2024-09-07,cust_0000004647
inst_0000005368,2025-02-22,cust_0000004648
inst_0000005369,2024-01-14,cust_0000004649
inst_0000005370,2024-03-12,cust_0000004650
inst_0000005371,2024-05-29,cust_0000004651
inst_0000005372,2026-03-04,cust_0000004652
inst_0000005373,2023-12-20,cust_0000004653
inst_0000005374,2025-11-10,cust_0000004654
inst_0000005375,2025-12-21,cust_0000004655
inst_0000005376,2026-04-28,cust_0000004656
inst_0000005377,2024-11-08,cust_0000004657
inst_0000005378,2024-07-09,cust_0000004658
inst_0000005379,2025-07-05,cust_0000004659
inst_0000005380,2024-08-06,cust_0000004660
inst_0000005381,2026-03-03,cust_0000004661
inst_0000005382,2025-02-05,cust_0000004662
inst_0000005383,2024-07-15,cust_0000004663
inst_0000005384,2024-08-02,cust_0000004664
inst_0000005385,2024-08-02,cust_0000004664
inst_0000005386,2025-07-09,cust_0000004665
inst_0000005387,2024-12-24,cust_0000004666
inst_0000005388,2025-07-06,cust_0000004667
inst_0000005389,2025-07-06,cust_0000004667
inst_0000005390,2024-07-05,cust_0000004668
inst_0000005391,2024-12-16,cust_0000004669
inst_0000005392,2025-07-02,cust_0000004670
inst_0000005393,2025-07-26,cust_0000004671
inst_0000005394,2025-04-04,cust_0000004672
inst_0000005395,2024-10-12,cust_0000004673
inst_0000005396,2024-01-05,cust_0000004674
inst_0000005397,2025-07-10,cust_0000004675
inst_0000005398,2025-03-01,cust_0000004676
inst_0000005399,2024-08-29,cust_0000004677
inst_0000005400,2025-07-30,cust_0000004678
inst_0000005401,2025-02-05,cust_0000004679
inst_0000005402,2025-01-19,cust_0000004680
inst_0000005403,2024-02-11,cust_0000004681
inst_0000005404,2024-02-06,cust_0000004682
inst_0000005405,2024-02-06,cust_0000004682
inst_0000005406,2025-10-08,cust_0000004683
inst_0000005407,2026-03-07,cust_0000004684
inst_0000005408,2024-06-19,cust_0000004685
inst_0000005409,2024-08-22,cust_0000004686
inst_0000005410,2025-11-25,cust_0000004687
inst_0000005411,2024-02-02,cust_0000004688
inst_0000005412,2024-02-02,cust_0000004688
inst_0000005413,2025-04-14,cust_0000004689
inst_0000005414,2024-03-25,cust_0000004690
inst_0000005415,2024-10-27,cust_0000004691
inst_0000005416,2025-09-11,cust_0000004692
inst_0000005417,2025-01-22,cust_0000004693
inst_0000005418,2024-05-14,cust_0000004694
inst_0000005419,2025-11-30,cust_0000004695
inst_0000005420,2025-07-22,cust_0000004696
inst_0000005421,2024-03-17,cust_0000004697
inst_0000005422,2024-06-06,cust_0000004698
inst_0000005423,2024-11-12,cust_0000004699
inst_0000005424,2023-12-30,cust_0000004700
inst_0000005425,2024-06-01,cust_0000004701
inst_0000005426,2024-05-09,cust_0000004702
inst_0000005427,2024-05-09,cust_0000004702
inst_0000005428,2025-12-04,cust_0000004703
inst_0000005429,2025-10-20,cust_0000004704
inst_0000005430,2026-04-30,cust_0000004705
inst_0000005431,2024-03-19,cust_0000004706
inst_0000005432,2026-03-21,cust_0000004707
inst_0000005433,2026-03-21,cust_0000004707
inst_0000005434,2024-05-29,cust_0000004708
inst_0000005435,2024-01-28,cust_0000004709
inst_0000005436,2024-07-12,cust_0000004710
inst_0000005437,2024-06-09,cust_0000004711
inst_0000005438,2026-01-11,cust_0000004712
inst_0000005439,2025-12-11,cust_0000004713
inst_0000005440,2024-03-15,cust_0000004714
inst_0000005441,2026-02-03,cust_0000004715
inst_0000005442,2025-08-15,cust_0000004716
inst_0000005443,2024-08-19,cust_0000004717
inst_0000005444,2026-04-08,cust_0000004718
inst_0000005445,2026-04-08,cust_0000004718
inst_0000005446,2024-03-16,cust_0000004719
inst_0000005447,2024-03-16,cust_0000004719
inst_0000005448,2025-11-10,cust_0000004720
inst_0000005449,2024-05-22,cust_0000004721
inst_0000005450,2024-05-04,cust_0000004722
inst_0000005451,2024-07-26,cust_0000004723
inst_0000005452,2024-01-26,cust_0000004724
inst_0000005453,2024-01-26,cust_0000004724
inst_0000005454,2025-07-03,cust_0000004725
inst_0000005455,2025-01-17,cust_0000004726
inst_0000005456,2024-06-15,cust_0000004727
inst_0000005457,2025-03-16,cust_0000004728
inst_0000005458,2024-10-20,cust_0000004729
inst_0000005459,2025-03-05,cust_0000004730
inst_0000005460,2025-03-05,cust_0000004730
inst_0000005461,2025-01-18,cust_0000004731
inst_0000005462,2025-05-09,cust_0000004732
inst_0000005463,2024-10-30,cust_0000004733
inst_0000005464,2024-12-11,cust_0000004734
inst_0000005465,2024-04-19,cust_0000004735
inst_0000005466,2025-04-12,cust_0000004736
inst_0000005467,2024-10-05,cust_0000004737
inst_0000005468,2025-11-13,cust_0000004738
inst_0000005469,2025-03-03,cust_0000004739
inst_0000005470,2024-06-23,cust_0000004740
inst_0000005471,2024-06-23,cust_0000004740
inst_0000005472,2026-01-27,cust_0000004741
inst_0000005473,2024-04-03,cust_0000004742
inst_0000005474,2024-04-03,cust_0000004742
inst_0000005475,2024-06-28,cust_0000004743
inst_0000005476,2026-03-21,cust_0000004744
inst_0000005477,2025-10-05,cust_0000004745
inst_0000005478,2024-06-13,cust_0000004746
inst_0000005479,2025-02-07,cust_0000004747
inst_0000005480,2026-03-23,cust_0000004748
inst_0000005481,2025-08-14,cust_0000004749
inst_0000005482,2024-10-31,cust_0000004750
inst_0000005483,2024-02-21,cust_0000004751
inst_0000005484,2024-09-28,cust_0000004752
inst_0000005485,2024-09-28,cust_0000004752
inst_0000005486,2024-06-01,cust_0000004753
inst_0000005487,2025-05-28,cust_0000004754
inst_0000005488,2025-02-06,cust_0000004755
inst_0000005489,2025-09-04,cust_0000004756
inst_0000005490,2025-09-04,cust_0000004756
inst_0000005491,2025-09-22,cust_0000004757
inst_0000005492,2026-02-20,cust_0000004758
inst_0000005493,2024-01-22,cust_0000004759
inst_0000005494,2024-01-22,cust_0000004759
inst_0000005495,2024-12-27,cust_0000004760
inst_0000005496,2026-03-17,cust_0000004761
inst_0000005497,2025-02-06,cust_0000004762
inst_0000005498,2025-02-06,cust_0000004762
inst_0000005499,2025-09-04,cust_0000004763
inst_0000005500,2025-09-04,cust_0000004763
inst_0000005501,2024-06-11,cust_0000004764
inst_0000005502,2024-11-15,cust_0000004765
inst_0000005503,2024-12-29,cust_0000004766
inst_0000005504,2025-11-14,cust_0000004767
inst_0000005505,2026-01-04,cust_0000004768
inst_0000005506,2024-04-08,cust_0000004769
inst_0000005507,2024-08-26,cust_0000004770
inst_0000005508,2026-03-03,cust_0000004771
inst_0000005509,2025-07-31,cust_0000004772
inst_0000005510,2024-08-30,cust_0000004773
inst_0000005511,2024-11-17,cust_0000004774
inst_0000005512,2025-02-18,cust_0000004775
inst_0000005513,2025-02-18,cust_0000004775
inst_0000005514,2025-11-11,cust_0000004776
inst_0000005515,2025-11-11,cust_0000004776
inst_0000005516,2025-01-02,cust_0000004777
inst_0000005517,2025-01-02,cust_0000004777
inst_0000005518,2024-01-16,cust_0000004778
inst_0000005519,2026-01-21,cust_0000004779
inst_0000005520,2025-06-10,cust_0000004780
inst_0000005521,2025-04-18,cust_0000004781
inst_0000005522,2025-04-18,cust_0000004781
inst_0000005523,2026-03-26,cust_0000004782
inst_0000005524,2024-08-27,cust_0000004783
inst_0000005525,2024-08-27,cust_0000004783
inst_0000005526,2024-05-07,cust_0000004784
inst_0000005527,2023-12-19,cust_0000004785
inst_0000005528,2025-11-24,cust_0000004786
inst_0000005529,2024-03-09,cust_0000004787
inst_0000005530,2026-04-29,cust_0000004788
inst_0000005531,2024-07-04,cust_0000004789
inst_0000005532,2026-01-26,cust_0000004790
inst_0000005533,2025-02-21,cust_0000004791
inst_0000005534,2025-09-17,cust_0000004792
inst_0000005535,2025-05-28,cust_0000004793
inst_0000005536,2026-01-03,cust_0000004794
inst_0000005537,2025-12-26,cust_0000004795
inst_0000005538,2025-05-15,cust_0000004796
inst_0000005539,2024-10-18,cust_0000004797
inst_0000005540,2025-08-28,cust_0000004798
inst_0000005541,2025-04-02,cust_0000004799
inst_0000005542,2025-08-25,cust_0000004800
inst_0000005543,2025-08-09,cust_0000004801
inst_0000005544,2024-08-17,cust_0000004802
inst_0000005545,2025-05-27,cust_0000004803
inst_0000005546,2025-04-11,cust_0000004804
inst_0000005547,2025-08-15,cust_0000004805
inst_0000005548,2024-10-22,cust_0000004806
inst_0000005549,2025-11-30,cust_0000004807
inst_0000005550,2025-11-30,cust_0000004807
inst_0000005551,2025-11-07,cust_0000004808
inst_0000005552,2025-03-11,cust_0000004809
inst_0000005553,2024-09-09,cust_0000004810
inst_0000005554,2024-10-21,cust_0000004811
inst_0000005555,2024-01-30,cust_0000004812
inst_0000005556,2025-05-12,cust_0000004813
inst_0000005557,2025-11-08,cust_0000004814
inst_0000005558,2024-03-13,cust_0000004815
inst_0000005559,2024-03-13,cust_0000004815
inst_0000005560,2024-10-21,cust_0000004816
inst_0000005561,2024-04-27,cust_0000004817
inst_0000005562,2026-01-16,cust_0000004818
inst_0000005563,2024-11-02,cust_0000004819
inst_0000005564,2025-10-15,cust_0000004820
inst_0000005565,2025-03-23,cust_0000004821
inst_0000005566,2025-07-21,cust_0000004822
inst_0000005567,2024-04-30,cust_0000004823
inst_0000005568,2025-11-22,cust_0000004824
inst_0000005569,2025-04-15,cust_0000004825
inst_0000005570,2025-01-11,cust_0000004826
inst_0000005571,2024-05-28,cust_0000004827
inst_0000005572,2024-12-31,cust_0000004828
inst_0000005573,2026-04-22,cust_0000004829
inst_0000005574,2025-09-04,cust_0000004830
inst_0000005575,2026-01-04,cust_0000004831
inst_0000005576,2025-05-11,cust_0000004832
inst_0000005577,2025-12-26,cust_0000004833
inst_0000005578,2024-10-28,cust_0000004834
inst_0000005579,2024-07-18,cust_0000004835
inst_0000005580,2025-09-09,cust_0000004836
inst_0000005581,2025-05-09,cust_0000004837
inst_0000005582,2025-06-01,cust_0000004838
inst_0000005583,2026-03-15,cust_0000004839
inst_0000005584,2025-05-15,cust_0000004840
inst_0000005585,2025-04-25,cust_0000004841
inst_0000005586,2024-05-22,cust_0000004842
inst_0000005587,2025-02-08,cust_0000004843
inst_0000005588,2024-11-23,cust_0000004844
inst_0000005589,2026-04-21,cust_0000004845
inst_0000005590,2026-04-21,cust_0000004845
inst_0000005591,2024-10-18,cust_0000004846
inst_0000005592,2024-02-17,cust_0000004847
inst_0000005593,2025-08-03,cust_0000004848
inst_0000005594,2024-09-15,cust_0000004849
inst_0000005595,2026-01-26,cust_0000004850
inst_0000005596,2025-10-21,cust_0000004851
inst_0000005597,2025-09-05,cust_0000004852
inst_0000005598,2025-02-02,cust_0000004853
inst_0000005599,2024-10-13,cust_0000004854
inst_0000005600,2024-10-13,cust_0000004854
inst_0000005601,2026-01-13,cust_0000004855
inst_0000005602,2025-10-26,cust_0000004856
inst_0000005603,2024-08-28,cust_0000004857
inst_0000005604,2024-09-08,cust_0000004858
inst_0000005605,2025-03-21,cust_0000004859
inst_0000005606,2025-05-30,cust_0000004860
inst_0000005607,2025-02-15,cust_0000004861
inst_0000005608,2026-03-18,cust_0000004862
inst_0000005609,2025-11-30,cust_0000004863
inst_0000005610,2025-06-29,cust_0000004864
inst_0000005611,2024-02-02,cust_0000004865
inst_0000005612,2024-02-02,cust_0000004865
inst_0000005613,2024-03-24,cust_0000004866
inst_0000005614,2024-01-26,cust_0000004867
inst_0000005615,2024-11-21,cust_0000004868
inst_0000005616,2024-11-21,cust_0000004868
inst_0000005617,2025-01-11,cust_0000004869
inst_0000005618,2024-09-22,cust_0000004870
inst_0000005619,2024-08-17,cust_0000004871
inst_0000005620,2025-12-11,cust_0000004872
inst_0000005621,2023-12-15,cust_0000004873
inst_0000005622,2025-04-06,cust_0000004874
inst_0000005623,2025-04-02,cust_0000004875
inst_0000005624,2024-08-18,cust_0000004876
inst_0000005625,2025-07-28,cust_0000004877
inst_0000005626,2024-10-27,cust_0000004878
